#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
1.8500157470	0.0000000000	0.0000000000	0.0049009091	0.0062784258	-2.1229450000	2.1229599409	0	20032018	80151
1.8500157470	0.0300000000	340.0000000000	-0.0072800000	0.0028550000	-2.1216570000	2.1216714107	1	20032018	80151
1.8500157470	0.0600000000	70.0000000000	-0.0041580000	0.0042660000	-2.1303970000	2.1304053289	2	20032018	80151
1.8500157470	0.0900000000	340.0000000000	0.0005470000	0.0020940000	-2.1219820000	2.1219831037	3	20032018	80151
1.8500157470	0.1200000000	250.0000000000	-0.0150760000	-0.0064160000	-2.1218940000	2.1219572564	4	20032018	80151
1.8500157470	0.1500000000	70.0000000000	-0.0139780000	-0.0021670000	-2.1202380000	2.1202851829	5	20032018	80151
1.9000142820	0.0000000000	0.0000000000	0.0049628528	0.0062878055	-2.1212070000	2.1212221249	0	20032018	80154
1.9000142820	0.0300000000	340.0000000000	-0.0069840000	0.0029270000	-2.1199070000	2.1199205250	1	20032018	80154
1.9000142820	0.0600000000	70.0000000000	-0.0034850000	0.0041250000	-2.1287360000	2.1287428493	2	20032018	80154
1.9000142820	0.0900000000	340.0000000000	0.0015810000	0.0021230000	-2.1203090000	2.1203106523	3	20032018	80154
1.9000142820	0.1200000000	250.0000000000	-0.0138720000	-0.0063120000	-2.1204440000	2.1204987694	4	20032018	80154
1.9000142820	0.1500000000	70.0000000000	-0.0127040000	-0.0022150000	-2.1186220000	2.1186612463	5	20032018	80154
1.9500412600	0.0000000000	0.0000000000	0.0051602573	0.0061606188	-2.1203920000	2.1204072286	0	20032018	80156
1.9500412600	0.0300000000	340.0000000000	-0.0065140000	0.0028160000	-2.1191520000	2.1191638826	1	20032018	80156
1.9500412600	0.0600000000	70.0000000000	-0.0029990000	0.0039500000	-2.1278370000	2.1278427797	2	20032018	80156
1.9500412600	0.0900000000	340.0000000000	0.0025870000	0.0020310000	-2.1196250000	2.1196275518	3	20032018	80156
1.9500412600	0.1200000000	250.0000000000	-0.0126810000	-0.0060660000	-2.1198850000	2.1199316068	4	20032018	80156
1.9500412600	0.1500000000	70.0000000000	-0.0114590000	-0.0024660000	-2.1178130000	2.1178454365	5	20032018	80156
