#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
1.6000153810	0.1500000000	310.0000000000	0.0021466526	-0.0003029933	0.0063578076	0.0067172643	5	0	120000
1.6000054930	0.1500000000	330.0000000000	0.0019812336	-0.0002528462	0.0064314131	0.0067344110	5	0	120000
1.6000358890	0.1500000000	350.0000000000	0.0023533773	0.0002008869	0.0062946451	0.0067231911	5	0	120000
1.6499881590	0.0000000000	0.0000000000	0.0017958834	0.0011364596	0.0062786892	0.0066286255	0	0	120000
1.6499897460	0.0000000000	0.0000000000	0.0018430101	-0.0000915285	0.0062147191	0.0064828850	0	0	120000
1.6499929200	0.0000000000	0.0000000000	-0.0002184925	0.0022826929	0.0062147788	0.0066243416	0	0	120000
1.6499929200	0.0000000000	0.0000000000	0.0012299953	-0.0009652575	0.0062197788	0.0064132877	0	0	120000
1.6499929200	0.0000000000	0.0000000000	-0.0009476599	-0.0001438478	0.0061917788	0.0062655308	0	0	120000
1.6499945070	0.0000000000	0.0000000000	-0.0014542182	0.0016754547	0.0062258087	0.0066092808	0	0	120000
1.6500008540	0.0000000000	0.0000000000	0.0010568778	0.0022037278	0.0062359281	0.0066977762	0	0	120000
1.6500008540	0.0000000000	0.0000000000	-0.0012976085	0.0007615964	0.0062429281	0.0064216796	0	0	120000
1.6500024410	0.0000000000	0.0000000000	-0.0001173867	-0.0010593732	0.0061789580	0.0062702131	0	0	120000
1.6500059810	0.0000000000	0.0000000000	0.0017933318	0.0003125102	0.0062380246	0.0064982038	0	0	120000
1.6500075680	0.0000000000	0.0000000000	-0.0011331279	0.0003056490	0.0062260544	0.0063357047	0	0	120000
1.6500075680	0.0000000000	0.0000000000	0.0015387141	0.0016338400	0.0062250544	0.0066172787	0	0	120000
1.6500091550	0.0000000000	0.0000000000	-0.0009441052	0.0020208847	0.0062310843	0.0066182869	0	0	120000
1.6500091550	0.0000000000	0.0000000000	-0.0013147763	0.0010613295	0.0062240843	0.0064493630	0	0	120000
1.6500091550	0.0000000000	0.0000000000	-0.0006481088	-0.0007907202	0.0061190843	0.0062039081	0	0	120000
1.6500107420	0.0000000000	0.0000000000	0.0005126115	0.0024316270	0.0062291142	0.0067065225	0	0	120000
1.6500123290	0.0000000000	0.0000000000	0.0017652218	-0.0006163045	0.0062251440	0.0064998659	0	0	120000
1.6500139160	0.0000000000	0.0000000000	-0.0006204304	-0.0007965379	0.0062061739	0.0062877660	0	0	120000
1.6500169680	0.0000000000	0.0000000000	0.0006476248	-0.0011085948	0.0061782313	0.0063102252	0	0	120000
1.6500169680	0.0300000000	20.0000000000	0.0013940802	-0.0005584727	0.0062034607	0.0063826543	1	0	120000
1.6499929200	0.0300000000	40.0000000000	0.0015600850	-0.0007221720	0.0061332714	0.0063696480	1	0	120000
1.6500123290	0.0300000000	60.0000000000	0.0014921298	-0.0008125893	0.0061808780	0.0064101486	1	0	120000
1.6499897460	0.0300000000	80.0000000000	0.0014002974	-0.0007088282	0.0062224171	0.0064173004	1	0	120000
1.6500059810	0.0300000000	100.0000000000	0.0013692216	-0.0007606135	0.0061561580	0.0063522895	1	0	120000
