#z (m)	r (m)	phi (deg) 	Br (T)	Bphi (T)	Bz (T)	B (T)	probeID	Date (DDMMYYY)	Time (24-HH:MM:SS)
0.4499750980	0.0600000000	50.0000000000	0.0002899305	-0.0004860000	-0.0198094410	0.0198175227	2	22052013	120000
0.4500070800	0.0600000000	70.0000000000	0.0001873015	-0.0004360000	-0.0199132355	0.0199188887	2	22052013	120000
0.4500197450	0.0600000000	70.0000000000	0.0001804546	-0.0004150000	-0.0198243803	0.0198295447	2	22052013	120000
0.4499782710	0.0600000000	90.0000000000	0.0001479669	-0.0003920000	-0.0198687155	0.0198731330	2	22052013	120000
0.4500229190	0.0600000000	110.0000000000	0.0001534930	-0.0003650000	-0.0199866672	0.0199905891	2	22052013	120000
0.4499861760	0.0600000000	130.0000000000	0.0001330575	-0.0003010000	-0.0199503995	0.0199531137	2	22052013	120000
0.4500324100	0.0600000000	150.0000000000	0.0001166077	-0.0003070000	-0.0199935251	0.0199962219	2	22052013	120000
0.4499735110	0.0600000000	170.0000000000	0.0001329123	-0.0001900000	-0.0199273037	0.0199286527	2	22052013	120000
0.4500324100	0.0600000000	190.0000000000	0.0000846077	-0.0000720000	-0.0199505251	0.0199508344	2	22052013	120000
0.4499798280	0.0600000000	210.0000000000	0.0002109847	-0.0001120000	-0.0199058502	0.0199072834	2	22052013	120000
0.4500229190	0.0600000000	230.0000000000	0.0002544930	-0.0001390000	-0.0198516672	0.0198537850	2	22052013	120000
0.4499845890	0.0600000000	250.0000000000	0.0003350393	-0.0000060000	-0.0198012622	0.0198040973	2	22052013	120000
0.4500229190	0.0600000000	270.0000000000	0.0004094930	-0.0000660000	-0.0197136672	0.0197180302	2	22052013	120000
0.4499798280	0.0600000000	290.0000000000	0.0004479847	-0.0001180000	-0.0196878502	0.0196932999	2	22052013	120000
0.4500102540	0.0600000000	310.0000000000	0.0004843399	-0.0002290000	-0.0197245224	0.0197317970	2	22052013	120000
0.4499798280	0.0600000000	330.0000000000	0.0005329847	-0.0003360000	-0.0196988502	0.0197089236	2	22052013	120000
0.4500229190	0.0600000000	350.0000000000	0.0004824930	-0.0004340000	-0.0197316672	0.0197423364	2	22052013	120000
0.4500229190	0.0900000000	20.0000000000	0.0008080838	-0.0001460000	-0.0207383841	0.0207546354	3	22052013	120000
0.4499861760	0.0900000000	40.0000000000	0.0006494426	-0.0001810000	-0.0207472030	0.0207581543	3	22052013	120000
0.4500324100	0.0900000000	60.0000000000	0.0006962527	-0.0001420000	-0.0208462191	0.0208583264	3	22052013	120000
0.4499735110	0.0900000000	80.0000000000	0.0005902289	-0.0001430000	-0.0208851359	0.0208939637	3	22052013	120000
0.4500324100	0.0900000000	100.0000000000	0.0005482527	-0.0001190000	-0.0209412191	0.0209487326	3	22052013	120000
0.4499798280	0.0900000000	120.0000000000	0.0005433355	-0.0000140000	-0.0209516681	0.0209587167	3	22052013	120000
0.4500229190	0.0900000000	140.0000000000	0.0005560838	0.0000110000	-0.0209423841	0.0209497685	3	22052013	120000
0.4499845890	0.0900000000	160.0000000000	0.0005184158	0.0000750000	-0.0208980693	0.0209046330	3	22052013	120000
0.4500229190	0.0900000000	180.0000000000	0.0005150838	0.0000780000	-0.0209583841	0.0209648577	3	22052013	120000
0.4499798280	0.0900000000	200.0000000000	0.0006043355	0.0002720000	-0.0208946681	0.0209051755	3	22052013	120000
